date, pm25, pm10, o3, no2, so2, co
2016/12/18, 61, , , , , 
2016/12/19, 51, , , , , 
2016/12/20, 50, , , , , 
2016/12/21, 47, , , , , 
2016/12/22, 44, , , , , 
2016/12/23, 50, , , , , 
2016/12/24, 49, , , , , 
2016/12/25, 42, , , , , 
2016/12/26, 26, , , , , 
2016/12/27, 22, , , , , 
2016/12/28, 41, , , , , 
2016/12/29, 55, , , , , 
2016/12/30, 49, , , , , 
2016/12/31, 48, , , , , 
2017/1/1, 41, , , , , 
2017/1/2, 55, , , , , 
2016/7/2, 99, , , , , 
2016/7/3, 83, , , , , 
2016/7/4, 47, , , , , 
2016/7/5, 43, , , , , 
2016/7/6, 67, , , , , 
2016/7/7, 74, , , , , 
2016/7/8, 85, , , , , 
2016/7/9, 84, , , , , 
2016/7/10, 71, , , , , 
2016/7/11, 83, , , , , 
2016/7/12, 50, , , , , 
2016/7/13, 40, , , , , 
2016/7/14, 61, , , , , 
2016/7/29, 82, , , , , 
2016/7/30, 74, , , , , 
2016/7/31, 71, , , , , 
2016/8/1, 61, , , , , 
2016/8/2, 62, , , , , 
2016/8/3, 69, , , , , 
2016/8/4, 88, , , , , 
2016/8/5, 78, , , , , 
2016/8/6, 57, , , , , 
2016/8/7, 58, , , , , 
2016/8/8, 59, , , , , 
2016/8/9, 64, , , , , 
2016/8/10, 78, , , , , 
2016/8/11, 98, , , , , 
2016/8/12, 79, , , , , 
2016/8/13, 89, , , , , 
2016/8/14, 92, , , , , 
2016/8/15, 81, , , , , 
2016/8/16, 68, , , , , 
2016/8/17, 58, , , , , 
2016/8/18, 53, , , , , 
2016/8/19, 49, , , , , 
2016/8/20, 52, , , , , 
2016/8/21, 53, , , , , 
2016/8/22, 55, , , , , 
2016/8/23, 62, , , , , 
2016/8/24, 62, , , , , 
2016/8/25, 64, , , , , 
2016/8/26, 59, , , , , 
2016/8/27, 57, , , , , 
2016/8/28, 58, , , , , 
2016/8/29, 54, , , , , 
2016/8/30, 56, , , , , 
2016/8/31, 57, , , , , 
2016/9/1, 52, , , , , 
2016/9/2, 46, , , , , 
2016/9/3, 51, , , , , 
2016/9/4, 53, , , , , 
2016/9/5, 68, , , , , 
2016/9/7, 74, , , , , 
2016/9/8, 82, , , , , 
2016/9/9, 80, , , , , 
2016/9/10, 97, , , , , 
2016/9/11, 64, , , , , 
2016/9/12, 55, , , , , 
2016/9/13, 43, , , , , 
2016/9/14, 36, , , , , 
2016/9/15, 57, , , , , 
2016/9/16, 57, , , , , 
2016/9/17, 69, , , , , 
2016/9/18, 55, , , , , 
2016/9/19, 53, , , , , 
2016/9/20, 75, , , , , 
2016/9/21, 100, , , , , 
2016/9/22, 78, , , , , 
2016/9/23, 59, , , , , 
2016/9/24, 60, , , , , 
2016/9/25, 60, , , , , 
2016/9/26, 61, , , , , 
2016/9/27, 53, , , , , 
2016/9/28, 67, , , , , 
2016/9/29, 71, , , , , 
2016/9/30, 49, , , , , 
2016/10/1, 35, , , , , 
2016/4/2, 49, , , , , 
2016/4/3, 55, , , , , 
2016/4/4, 35, , , , , 
2016/4/5, 35, , , , , 
2016/4/6, 52, , , , , 
2016/4/7, 53, , , , , 
2016/4/8, 40, , , , , 
2016/4/9, 52, , , , , 
2016/4/10, 39, , , , , 
2016/4/11, 44, , , , , 
2016/4/12, 67, , , , , 
2016/4/13, 63, , , , , 
2016/4/14, 59, , , , , 
2016/4/15, 69, , , , , 
2016/4/16, 43, , , , , 
2016/4/17, 30, , , , , 
2016/4/18, 27, , , , , 
2016/4/19, 23, , , , , 
2016/4/20, 31, , , , , 
2016/4/21, 42, , , , , 
2016/4/22, 48, , , , , 
2016/4/23, 56, , , , , 
2016/4/24, 45, , , , , 
2016/4/25, 21, , , , , 
2016/4/26, 25, , , , , 
2016/4/27, 33, , , , , 
2016/4/28, 58, , , , , 
2016/4/29, 58, , , , , 
2016/4/30, 63, , , , 46, 
2016/5/1, 67, , , , 43, 
2016/5/2, 91, , , , 43, 
2016/5/3, 88, , , , , 
2016/5/4, 89, , , , , 
2016/5/5, 73, , , , , 
2016/5/6, 54, , , , , 
2016/5/7, 55, , , , , 
2016/5/8, 64, , , , , 
2016/5/9, 43, , , , , 
2016/5/10, 43, , , , , 
2016/5/11, 57, , , , , 
2016/5/12, 54, , , , , 
2016/5/13, 37, , , , , 
2016/5/14, 63, , , , , 
2016/5/15, 63, , , , , 
2016/5/16, 35, , , , , 
2016/5/17, 61, , , , , 
2016/5/18, 54, , , , , 
2016/5/19, 57, , , , , 
2016/5/20, 49, , , , , 
2016/5/21, 50, , , , , 
2016/5/22, 43, , , , , 
2016/5/23, 41, , , , , 
2016/5/24, 51, , , , , 
2016/5/25, 65, , , , , 
2016/5/26, 60, , , , , 
2016/5/27, 57, , , , , 
2016/5/28, 69, , , , , 
2016/5/29, 64, , , , , 
2016/5/30, 60, , , , , 
2016/5/31, 54, , , , , 
2016/6/1, 31, , , , , 
2016/6/2, 46, , , , , 
2016/6/3, 46, , , , , 
2016/6/4, 44, , , , , 
2016/6/5, 29, , , , , 
2016/6/6, 34, , , , , 
2016/6/7, 41, , , , , 
2016/6/8, 61, , , , , 
2016/6/9, 66, , , , , 
2016/6/10, 88, , , , , 
2016/6/11, 73, , , , , 
2016/6/12, 86, , , , , 
2016/6/13, 79, , , , , 
2016/6/14, 65, , , , , 
2016/6/15, 53, , , , , 
2016/6/16, 73, , , , , 
2016/6/17, 84, , , , , 
2016/6/18, 96, , , , , 
2016/6/19, 103, , , , , 
2016/6/20, 97, , , , , 
2016/6/21, 73, , , , , 
2016/6/22, 116, , , , , 
2016/6/23, 140, , , , , 
2016/6/24, 117, , , , , 
2016/6/25, 73, , , , , 
2016/6/26, 67, , , , , 
2016/6/27, 62, , , , , 
2016/6/28, 68, , , , , 
2016/6/29, 86, , , , , 
2016/6/30, 81, , , , , 
2016/7/1, 76, , , , , 
2016/1/5, 46, , , , , 
2016/1/6, 56, , , , , 
2016/1/7, 53, , , , , 
2016/1/8, 46, , , , , 
2016/1/9, 35, , , , , 
2016/1/10, 33, , , , , 
2016/1/11, 37, , , , , 
2016/1/12, 35, , , , , 
2016/1/13, 26, , , , , 
2016/1/14, 23, , , , , 
2016/1/15, 42, , , , , 
2016/1/16, 39, , , , , 
2016/1/17, 29, , , , , 
2016/1/18, 44, , , , , 
2016/1/19, 54, , , , , 
2016/1/20, 46, , , , , 
2016/1/21, 54, , , , , 
2016/1/22, 46, , , , , 
2016/1/23, 48, , , , , 
2016/1/24, 43, , , , , 
2016/1/25, 32, , , , , 
2016/1/26, 24, , , , , 
2016/1/27, 29, , , , , 
2016/1/28, 26, , , , , 
2016/1/29, 32, , , , , 
2016/1/30, 28, , , , , 
2016/1/31, 32, , , , , 
2016/2/1, 45, , , , , 
2016/2/2, 49, , , , , 
2016/2/3, 45, , , , , 
2016/2/4, 36, , , , , 
2016/2/5, 38, , , , , 
2016/2/6, 41, , , , , 
2016/2/7, 46, , , , , 
2016/2/8, 40, , , , , 
2016/2/10, 58, , , , , 
2016/2/11, 54, , , , , 
2016/2/12, 38, , , , , 
2016/2/13, 37, , , , , 
2016/2/14, 32, , , , , 
2016/2/15, 37, , , , , 
2016/2/16, 44, , , , , 
2016/2/17, 52, , , , , 
2016/2/18, 29, , , , , 
2016/2/19, 25, , , , , 
2016/2/20, 34, , , , , 
2016/2/21, 57, , , , , 
2016/2/22, 54, , , , , 
2016/2/23, 52, , , , , 
2016/2/24, 44, , , , , 
2016/2/25, 52, , , , , 
2016/2/26, 63, , , , , 
2016/2/27, 42, , , , , 
2016/2/28, 41, , , , , 
2016/2/29, 60, , , , , 
2016/3/1, 56, , , , , 
2016/3/2, 61, , , , , 
2016/3/3, 63, , , , , 
2016/3/4, 62, , , , , 
2016/3/5, 63, , , , , 
2016/3/6, 57, , , , , 
2016/3/7, 58, , , , , 
2016/3/8, 42, , , , , 
2016/3/9, 56, , , , , 
2016/3/10, 60, , , , , 
2016/3/11, 58, , , , , 
2016/3/12, 55, , , , , 
2016/3/13, 56, , , , , 
2016/3/14, 54, , , , , 
2016/3/15, 50, , , , , 
2016/3/16, 61, , , , , 
2016/3/17, 66, , , , , 
2016/3/18, 55, , , , , 
2016/3/19, 49, , , , , 
2016/3/20, 56, , , , , 
2016/3/21, 55, , , , , 
2016/3/22, 57, , , , , 
2016/3/23, 62, , , , , 
2016/3/24, 89, , , , , 
2016/3/25, 60, , , , , 
2016/3/26, 62, , , , , 
2016/3/27, 70, , , , , 
2016/3/28, 74, , , , , 
2016/3/29, 70, , , , , 
2016/3/30, 57, , , , , 
2016/3/31, 50, , , , , 
